Subject ID,Date,Time,OffTime,OnTime,Total # of runs stroop off,Total # of runs stroop on,OffTime+OnTime,OnTime minus OffTime,Successful times X attempts (Off),Successful times X attempts (On),,Order of incorrect stroop on,Stroop off 1 time,Stroop off 2 time,Stroop off 3 time,Stroop off 4 time,Stroop off 5 time,,,Stroop on 1 time,Stroop on 2 time,Stroop on 3 time,Stroop on 4 time,Stroop on 5 time,,Practice stroop off 1 time,Practice stroop off 2 time,Practice stroop on 1 time,Practice stroop on 2 time,,Stroop off run 1 components,1,2,3,4,5,6,7,8,9,10,Stroop off run 2 components,1,2,3,4,5,6,7,8,9,10,Stroop off run 3 components,1,2,3,4,5,6,7,8,9,10,Stroop off run 4 components,1,2,3,4,5,6,7,8,9,10,Stroop off run 5 components,1,2,3,4,5,6,7,8,9,10,,Stroop on run 1 components,1,2,3,4,5,6,7,8,9,10,Stroop on run 2 components,1,2,3,4,5,6,7,8,9,10,Stroop on run 3 components,1,2,3,4,5,6,7,8,9,10,Stroop on run 4 components,1,2,3,4,5,6,7,8,9,10,Stroop on run 5 components,1,2,3,4,5,6,7,8,9,10,,Incorrect runs total time (stroop off),,,Incorrect runs total time (stroop on)
15a,03/12/2013,13:33,55.610,56.596,5,5,112.206,.986,278.050,282.979,,,11.152,11.062,10.959,10.820,11.617,,,11.275,12.127,11.452,10.203,11.539,,12.298,11.423,11.618,12.405,,Stroop off run 1 components,1.107,1.184,1.056,1.328,1.200,1.023,1.056,.992,1.008,1.200,Stroop off run 2 components,1.001,1.104,.992,1.151,1.024,1.088,1.104,1.103,1.424,1.072,Stroop off run 3 components,1.235,1.056,1.024,1.023,1.119,.960,1.184,1.008,1.121,1.230,Stroop off run 4 components,1.111,1.039,1.024,1.056,1.024,1.152,1.263,1.056,.944,1.152,Stroop off run 5 components,.900,1.376,.975,.975,.991,.912,.992,2.081,1.200,1.215,,Stroop on run 1 components,1.181,1.072,1.120,1.087,1.088,1.328,.960,1.056,1.136,1.248,Stroop on run 2 components,1.250,1.023,.944,1.473,1.151,.879,1.888,1.361,1.118,1.040,Stroop on run 3 components,1.089,1.135,1.134,1.088,1.423,1.024,1.040,1.152,1.216,1.151,Stroop on run 4 components,.958,1.025,1.023,.991,1.055,1.041,1.086,1.055,1.056,.912,Stroop on run 5 components,1.095,1.119,1.136,1.008,1.168,1.120,1.743,1.184,1.057,.911,,.000,,,.000
